timestamp,1_jvm_heap_max_value,1_jvm_pools_PS-Eden-Space_max_value,1_jvm_pools_PS-Survivor-Space_committed_value,2_jvm_heap_committed_value,driver_BlockManager_memory_memUsed_MB_value,driver_BlockManager_memory_remainingMem_MB_value,driver_DAGScheduler_stage_waitingStages_value,node5_NET_ib0-write-KB/s,node6_CPU031_User%,node6_NETPACKET_em1-write/s,node6_NET_ib0-write-KB/s,node7_NET_ib0-read-KB/s,is_anomaly
2018-05-11 01:19:33,30542397440.0,11160518656.0,143654912.0,6237978624.0,296.0,120225.0,0.0,6504.3,3.0,801.8,6973.2,6495.4,0
2018-05-11 01:19:34,30542397440.0,11160518656.0,143654912.0,6237978624.0,303.0,120218.0,0.0,6492.8,5.9,769.7,3272.2,3243.8,0
2018-05-11 01:19:35,30542397440.0,11160518656.0,143654912.0,6237978624.0,317.0,120204.0,0.0,3342.5,0.0,872.5,6525.7,51216.6,0
2018-05-11 01:19:36,30542397440.0,11160518656.0,143654912.0,6237978624.0,278.0,120244.0,0.0,9323.8,9.0,1520.5,8005.9,87290.8,0
2018-05-11 01:19:37,30542397440.0,11160518656.0,143654912.0,6237978624.0,284.0,120237.0,0.0,6682.7,6.9,1554.9,4180.2,4464.8,0
2018-05-11 01:19:38,30542397440.0,11160518656.0,143654912.0,6237978624.0,297.0,120225.0,0.0,3260.2,5.0,786.6,6519.5,6505.7,0
2018-05-11 01:19:39,30542397440.0,11160518656.0,143654912.0,6237978624.0,309.0,120212.0,0.0,24163.9,0.0,785.4,6493.7,48803.2,0
2018-05-11 01:19:40,30542397440.0,11160518656.0,143654912.0,6237978624.0,318.0,120203.0,0.0,120864.5,10.0,902.7,3345.6,3290.7,0
2018-05-11 01:19:41,30542397440.0,11160518656.0,143654912.0,6237978624.0,332.0,120189.0,0.0,135483.6,98.0,1593.5,8230.2,49286.8,0
2018-05-11 01:19:42,30542397440.0,11160518656.0,143654912.0,6237978624.0,345.0,120176.0,0.0,6527.3,100.0,799.5,6568.9,6543.4,0
2018-05-11 01:19:43,30542397440.0,11160518656.0,143654912.0,6237978624.0,351.0,120170.0,0.0,6531.3,98.0,821.7,3312.2,3270.9,0
2018-05-11 01:19:44,30542397440.0,11160518656.0,143654912.0,6237978624.0,364.0,120157.0,0.0,3258.2,40.0,1413.3,46662.7,48806.2,0
2018-05-11 01:19:45,30542397440.0,11157372928.0,148897792.0,6237978624.0,379.0,120142.0,0.0,6574.0,18.0,2019.9,101576.2,49292.5,0
2018-05-11 01:19:46,30542397440.0,11157372928.0,148897792.0,6237978624.0,387.0,120134.0,0.0,6983.7,0.0,1885.6,4399.8,46005.6,0
2018-05-11 01:19:47,30542397440.0,11157372928.0,148897792.0,6237978624.0,284.0,120237.0,0.0,3495.6,1.0,1335.7,7355.9,91574.8,0
2018-05-11 01:19:48,30542397440.0,11157372928.0,148897792.0,6237978624.0,297.0,120225.0,0.0,6501.8,0.0,759.9,6503.4,48698.8,0
2018-05-11 01:19:49,30542397440.0,11157372928.0,148897792.0,6237978624.0,303.0,120218.0,0.0,6487.6,0.0,753.9,3260.0,45576.6,0
2018-05-11 01:19:50,30542397440.0,11157372928.0,148897792.0,6237978624.0,318.0,120203.0,0.0,3351.0,1.0,873.9,6567.9,48713.4,0
2018-05-11 01:19:51,30542397440.0,11157372928.0,148897792.0,6237978624.0,278.0,120244.0,0.0,8780.1,0.0,1570.4,7296.1,50300.9,0
2018-05-11 01:19:52,30542397440.0,11157372928.0,148897792.0,6237978624.0,284.0,120237.0,0.0,6592.8,0.0,923.1,3482.3,3646.0,0
2018-05-11 01:19:53,30542397440.0,11157372928.0,148897792.0,6237978624.0,297.0,120225.0,0.0,3245.7,0.0,815.6,6519.5,48758.1,0
2018-05-11 01:19:54,30542397440.0,11157372928.0,148897792.0,6237978624.0,309.0,120212.0,0.0,6482.7,0.0,802.6,6511.7,9685.8,0
2018-05-11 01:19:55,30542397440.0,11157372928.0,148897792.0,6081740800.0,318.0,120203.0,0.0,6644.2,7.9,914.3,3301.9,42234.0,0
2018-05-11 01:19:56,30542397440.0,11157372928.0,148897792.0,6081740800.0,271.0,120250.0,0.0,6347.9,2.0,2179.5,8805.8,49943.3,0
2018-05-11 01:19:57,30542397440.0,11157372928.0,148897792.0,6081740800.0,284.0,120237.0,0.0,6501.8,0.0,902.0,6599.0,49129.6,0
2018-05-11 01:19:58,30542397440.0,11157372928.0,148897792.0,6081740800.0,290.0,120231.0,0.0,6499.5,0.0,758.8,3537.6,45269.6,0
2018-05-11 01:19:59,30542397440.0,11157372928.0,148897792.0,6081740800.0,303.0,120218.0,0.0,3256.6,0.0,773.6,6520.6,48780.3,0
2018-05-11 01:20:00,30542397440.0,11157372928.0,148897792.0,6081740800.0,319.0,120203.0,0.0,6677.4,11.0,943.0,92201.6,6533.0,0
2018-05-11 01:20:01,30542397440.0,11157372928.0,148897792.0,6081740800.0,271.0,120250.0,0.0,6909.1,100.0,1635.7,50975.2,3864.1,0
2018-05-11 01:20:02,30542397440.0,11157372928.0,148897792.0,6081740800.0,284.0,120237.0,0.0,125601.0,65.3,942.8,68917.3,48470.2,0
2018-05-11 01:20:03,30542397440.0,11157372928.0,148897792.0,6081740800.0,297.0,120224.0,0.0,6492.9,0.0,876.6,76347.2,9707.6,0
2018-05-11 01:20:04,30542397440.0,11157372928.0,148897792.0,6081740800.0,303.0,120218.0,0.0,6506.5,12.0,1486.3,4055.6,84839.9,0
2018-05-11 01:20:05,30542397440.0,11157372928.0,148897792.0,6081740800.0,319.0,120202.0,0.0,3388.3,10.9,1850.7,8734.5,91183.5,0
2018-05-11 01:20:06,30542397440.0,11157372928.0,148897792.0,6081740800.0,333.0,120189.0,0.0,6796.7,1.0,1356.3,7104.4,49067.1,0
2018-05-11 01:20:07,30542397440.0,11157372928.0,148897792.0,6081740800.0,285.0,120237.0,0.0,6756.8,0.0,1430.3,3971.6,3705.0,0
2018-05-11 01:20:08,30542397440.0,11157372928.0,148897792.0,6081740800.0,297.0,120224.0,0.0,3253.9,0.0,824.3,6643.0,6494.7,0
2018-05-11 01:20:09,30542397440.0,11157372928.0,148897792.0,6081740800.0,310.0,120211.0,0.0,6502.9,1.0,758.5,6527.8,48605.7,0
2018-05-11 01:20:10,30542397440.0,11157372928.0,148897792.0,6081740800.0,319.0,120203.0,0.0,6562.9,0.0,856.7,3303.7,45313.8,0
2018-05-11 01:20:12,30542397440.0,11157372928.0,148897792.0,6081740800.0,346.0,120175.0,0.0,6496.5,0.0,782.5,6513.8,9712.5,0
2018-05-11 01:20:13,30542397440.0,11157372928.0,148897792.0,6081740800.0,352.0,120169.0,0.0,6466.6,1.0,763.8,3276.1,42062.4,0
2018-05-11 01:20:14,30542397440.0,11157372928.0,148897792.0,6081740800.0,365.0,120156.0,0.0,3252.6,0.0,790.4,6501.7,91151.6,0
2018-05-11 01:20:15,30542397440.0,11157372928.0,148897792.0,6081740800.0,380.0,120141.0,0.0,79203.7,2.0,987.5,6577.9,48913.9,0
2018-05-11 01:20:16,30542397440.0,11157372928.0,148897792.0,6081740800.0,388.0,120133.0,0.0,177643.8,7.0,1902.2,6419.8,46744.8,0
2018-05-11 01:20:17,30542397440.0,11157372928.0,148897792.0,6081740800.0,401.0,120120.0,0.0,161504.3,1.0,1742.6,6735.5,49257.2,0
2018-05-11 01:20:18,30542397440.0,11157372928.0,148897792.0,6081740800.0,412.0,120109.0,0.0,3238.0,1.0,1165.3,121441.8,9705.2,0
2018-05-11 01:20:19,30542397440.0,11157372928.0,148897792.0,6081740800.0,418.0,120103.0,0.0,6491.9,1.0,758.2,20069.6,85026.8,0
2018-05-11 01:20:20,30542397440.0,11157372928.0,148897792.0,6081740800.0,434.0,120088.0,0.0,138494.8,10.0,1040.4,130151.6,49039.9,0
2018-05-11 01:20:21,30542397440.0,11157372928.0,148897792.0,6081740800.0,447.0,120074.0,0.0,3508.0,5.9,1292.7,214153.4,49125.1,0
2018-05-11 01:20:22,30542397440.0,11157372928.0,148897792.0,6081740800.0,284.0,120237.0,0.0,6646.7,3.0,1048.1,3598.5,3255.2,0
2018-05-11 01:20:23,30542397440.0,11157372928.0,148897792.0,6081740800.0,297.0,120224.0,0.0,6460.2,1.0,1061.6,6598.3,46023.6,0
2018-05-11 01:20:24,30542397440.0,11157372928.0,148897792.0,6081740800.0,310.0,120212.0,0.0,3236.1,7.0,1727.3,7414.2,7121.5,0
2018-05-11 01:20:25,30542397440.0,11157372928.0,148897792.0,5909774336.0,319.0,120202.0,0.0,6610.2,12.0,1913.0,5188.7,3368.1,0
2018-05-11 01:20:26,30542397440.0,11157372928.0,148897792.0,5909774336.0,333.0,120189.0,0.0,7474.4,2.9,1966.1,8280.6,49651.9,0
2018-05-11 01:20:27,30542397440.0,11157372928.0,148897792.0,5909774336.0,345.0,120176.0,0.0,3245.8,1.0,928.1,6598.4,6487.2,0
2018-05-11 01:20:28,30542397440.0,11157372928.0,148897792.0,5909774336.0,352.0,120170.0,0.0,6463.5,1.0,796.5,3600.0,45454.5,0
2018-05-11 01:20:29,30542397440.0,11157372928.0,148897792.0,5909774336.0,364.0,120157.0,0.0,6471.4,2.0,767.7,6522.0,6456.2,0
2018-05-11 01:20:30,30542397440.0,11162091520.0,146800640.0,5909774336.0,379.0,120142.0,0.0,3329.8,1.0,985.1,6746.8,37994.0,0
2018-05-11 01:20:31,30542397440.0,11162091520.0,146800640.0,5909774336.0,272.0,120250.0,0.0,9052.7,0.0,1254.2,7582.6,64703.9,0
2018-05-11 01:20:32,30542397440.0,11162091520.0,146800640.0,5909774336.0,284.0,120237.0,0.0,6524.7,1.0,1140.6,3653.0,42339.9,0
2018-05-11 01:20:33,30542397440.0,11162091520.0,146800640.0,5909774336.0,297.0,120224.0,0.0,3232.2,1.0,776.8,6980.2,48827.2,0
2018-05-11 01:20:34,30542397440.0,11162091520.0,146800640.0,5909774336.0,304.0,120218.0,0.0,270250.5,0.0,794.8,6503.3,48684.1,0
2018-05-11 01:20:35,30542397440.0,11162091520.0,146800640.0,5909774336.0,319.0,120202.0,0.0,151885.5,1.0,1096.1,3544.8,45462.5,0
2018-05-11 01:20:36,30542397440.0,11162091520.0,146800640.0,5909774336.0,333.0,120188.0,0.0,6172.8,4.0,1783.8,141085.7,7650.4,0
2018-05-11 01:20:37,30542397440.0,11162091520.0,146800640.0,5909774336.0,340.0,120182.0,0.0,6466.3,2.0,852.9,6651.2,52208.7,0
2018-05-11 01:20:38,30542397440.0,11162091520.0,146800640.0,5909774336.0,352.0,120169.0,0.0,6478.9,3.0,745.1,238405.5,41997.5,0
2018-05-11 01:20:39,30542397440.0,11162091520.0,146800640.0,5909774336.0,365.0,120156.0,0.0,3241.9,0.0,763.1,27546.6,48545.2,0
2018-05-11 01:20:40,30542397440.0,11162091520.0,146800640.0,5909774336.0,374.0,120147.0,0.0,6652.9,22.8,1084.0,6835.3,9929.0,0
2018-05-11 01:20:41,30542397440.0,11162091520.0,146800640.0,5909774336.0,272.0,120249.0,0.0,6831.0,59.0,1445.2,4315.6,42536.0,0
2018-05-11 01:20:42,30542397440.0,11162091520.0,146800640.0,5909774336.0,285.0,120236.0,0.0,3295.0,2.0,992.9,6650.0,48878.1,0
2018-05-11 01:20:43,30542397440.0,11162091520.0,146800640.0,5909774336.0,291.0,120230.0,0.0,6466.5,67.0,841.2,6527.9,48662.2,0
2018-05-11 01:20:44,30542397440.0,11162091520.0,146800640.0,5909774336.0,304.0,120217.0,0.0,6465.0,21.8,1286.9,3922.1,46458.2,0
2018-05-11 01:20:45,30542397440.0,11162091520.0,146800640.0,5909774336.0,319.0,120202.0,0.0,3425.2,12.0,1720.9,8218.3,49409.3,0
2018-05-11 01:20:46,30542397440.0,11162091520.0,146800640.0,5909774336.0,327.0,120194.0,0.0,6920.2,2.0,2218.9,8323.4,10638.9,0
2018-05-11 01:20:47,30542397440.0,11162091520.0,146800640.0,5909774336.0,285.0,120236.0,0.0,6558.1,1.0,809.3,3329.3,84595.3,0
2018-05-11 01:20:48,30542397440.0,11162091520.0,146800640.0,5909774336.0,298.0,120223.0,0.0,3260.8,0.0,763.9,6486.5,48860.8,0
2018-05-11 01:20:49,30542397440.0,11162091520.0,146800640.0,5909774336.0,304.0,120217.0,0.0,6511.3,3.0,752.9,6476.4,48924.6,0
2018-05-11 01:20:50,30542397440.0,11162091520.0,146800640.0,5909774336.0,320.0,120201.0,0.0,6762.8,3.0,1092.6,3720.6,3612.0,0
2018-05-11 01:20:51,30542397440.0,11162091520.0,146800640.0,5909774336.0,279.0,120242.0,0.0,119125.2,0.0,1317.5,7662.5,50603.8,0
2018-05-11 01:20:52,30542397440.0,11162091520.0,146800640.0,5909774336.0,285.0,120236.0,0.0,24698.4,4.0,815.6,6521.4,48248.2,0
2018-05-11 01:20:53,30542397440.0,11162091520.0,146800640.0,5909774336.0,298.0,120223.0,0.0,6507.4,0.0,770.6,3276.6,3253.7,0
2018-05-11 01:20:54,30542397440.0,11162091520.0,146800640.0,5909774336.0,311.0,120210.0,0.0,3253.0,0.0,800.5,138332.5,6502.5,0
2018-05-11 01:20:55,30542397440.0,11162091520.0,146800640.0,5777129472.0,320.0,120201.0,0.0,6802.6,4.0,1194.5,97879.0,10031.8,0
2018-05-11 01:20:56,30542397440.0,11162091520.0,146800640.0,5777129472.0,273.0,120248.0,0.0,9527.6,0.0,1859.1,173468.0,42619.3,0
2018-05-11 01:20:57,30542397440.0,11162091520.0,146800640.0,5777129472.0,286.0,120236.0,0.0,3249.7,1.0,1001.7,136609.5,7043.3,0
2018-05-11 01:20:58,30542397440.0,11162091520.0,146800640.0,5777129472.0,292.0,120229.0,0.0,6515.0,0.0,818.4,6715.7,6504.6,0
2018-05-11 01:20:59,30542397440.0,11162091520.0,146800640.0,5777129472.0,305.0,120217.0,0.0,6497.1,0.0,797.7,3262.7,3242.6,0
2018-05-11 01:21:00,30542397440.0,11162091520.0,146800640.0,5777129472.0,320.0,120201.0,0.0,3407.9,16.0,1248.3,7040.1,49096.2,0
2018-05-11 01:21:01,30542397440.0,11162091520.0,146800640.0,5777129472.0,328.0,120193.0,0.0,6847.9,1.0,1331.0,7524.7,52026.0,0
2018-05-11 01:21:02,30542397440.0,11162091520.0,146800640.0,5777129472.0,341.0,120181.0,0.0,6508.1,100.0,873.4,3307.2,84586.0,0
2018-05-11 01:21:03,30542397440.0,11162091520.0,146800640.0,5777129472.0,353.0,120168.0,0.0,3259.5,95.0,814.7,6916.1,6519.6,0
2018-05-11 01:21:04,30542397440.0,11162091520.0,146800640.0,5777129472.0,360.0,120162.0,0.0,6513.3,1.0,1609.4,7429.6,7317.1,0
2018-05-11 01:21:05,30542397440.0,11162091520.0,146800640.0,5777129472.0,376.0,120146.0,0.0,6661.8,2.0,1986.3,5783.2,3785.6,0
2018-05-11 01:21:06,30542397440.0,11162091520.0,146800640.0,5777129472.0,389.0,120132.0,0.0,3798.0,3.0,1689.5,7901.5,91855.3,0
2018-05-11 01:21:07,30542397440.0,11162091520.0,146800640.0,5777129472.0,396.0,120126.0,0.0,6516.7,0.0,729.9,6555.1,6516.1,0
2018-05-11 01:21:08,30542397440.0,11162091520.0,146800640.0,5777129472.0,408.0,120113.0,0.0,6507.8,1.0,712.0,3272.3,3252.9,0
2018-05-11 01:21:09,30542397440.0,11162091520.0,146800640.0,5777129472.0,421.0,120100.0,0.0,149551.5,0.0,744.7,6464.0,91056.1,0
2018-05-11 01:21:10,30542397440.0,11162091520.0,146800640.0,5777129472.0,431.0,120091.0,0.0,310588.3,0.0,1138.8,6848.6,6832.9,0
2018-05-11 01:21:11,30542397440.0,11162091520.0,146800640.0,5777129472.0,272.0,120249.0,0.0,86093.2,2.0,1693.2,3983.6,4287.2,0
2018-05-11 01:21:12,30542397440.0,11162091520.0,146800640.0,5777129472.0,284.0,120237.0,0.0,3260.1,0.0,821.7,6718.8,49003.2,0
2018-05-11 01:21:13,30542397440.0,11162091520.0,146800640.0,5777129472.0,291.0,120231.0,0.0,6511.3,0.0,737.0,91579.0,6494.7,0
2018-05-11 01:21:14,30542397440.0,11162091520.0,146800640.0,5777129472.0,303.0,120218.0,0.0,138375.7,1.0,692.7,60315.7,45535.9,0
2018-05-11 01:21:15,30542397440.0,11162091520.0,146800640.0,5607260160.0,318.0,120203.0,0.0,3609.2,4.0,1150.6,204459.0,6528.5,0
2018-05-11 01:21:16,30542397440.0,11162091520.0,146800640.0,5607260160.0,326.0,120195.0,0.0,9244.4,2.0,2066.0,9191.6,7819.6,0
2018-05-11 01:21:17,30542397440.0,11162091520.0,146800640.0,5607260160.0,339.0,120183.0,0.0,6508.1,0.0,745.6,3272.2,45571.4,0
2018-05-11 01:21:18,30542397440.0,11162091520.0,146800640.0,5607260160.0,351.0,120170.0,0.0,3253.3,0.0,733.0,6510.8,91085.5,0
2018-05-11 01:21:19,30542397440.0,11162091520.0,146800640.0,5607260160.0,357.0,120164.0,0.0,6519.0,0.0,726.9,6508.3,52105.8,0
2018-05-11 01:21:20,30542397440.0,11164712960.0,144179200.0,5607260160.0,373.0,120149.0,0.0,6668.3,0.0,1293.3,3595.8,85006.9,0
2018-05-11 01:21:21,30542397440.0,11164712960.0,144179200.0,5607260160.0,277.0,120244.0,0.0,4804.1,5.0,1338.5,7110.2,49521.6,0
2018-05-11 01:21:22,30542397440.0,11164712960.0,144179200.0,5607260160.0,283.0,120238.0,0.0,5344.2,2.0,1052.7,6569.2,48767.6,0
2018-05-11 01:21:23,30542397440.0,11164712960.0,144179200.0,5607260160.0,296.0,120226.0,0.0,6517.5,2.0,761.5,3318.7,3260.6,0
2018-05-11 01:21:24,30542397440.0,11164712960.0,144179200.0,5607260160.0,308.0,120213.0,0.0,6508.3,0.0,1723.7,7516.5,91848.3,0
2018-05-11 01:21:25,30542397440.0,11164712960.0,144179200.0,5607260160.0,317.0,120204.0,0.0,3404.2,5.0,1837.4,8650.5,49090.3,0
2018-05-11 01:21:26,30542397440.0,11164712960.0,144179200.0,5607260160.0,331.0,120190.0,0.0,7002.8,5.0,1589.0,4347.4,46316.6,0
2018-05-11 01:21:27,30542397440.0,11164712960.0,144179200.0,5607260160.0,344.0,120178.0,0.0,6513.1,3.0,729.7,6526.7,48561.1,0
2018-05-11 01:21:28,30542397440.0,11164712960.0,144179200.0,5607260160.0,350.0,120171.0,0.0,135116.0,0.0,718.0,6854.6,6517.8,0
2018-05-11 01:21:29,30542397440.0,11164712960.0,144179200.0,5607260160.0,362.0,120159.0,0.0,22412.5,0.0,698.9,3290.8,3258.2,0
2018-05-11 01:21:30,30542397440.0,11164712960.0,144179200.0,5607260160.0,378.0,120144.0,0.0,6959.8,1.0,1195.6,7049.9,7006.4,0
2018-05-11 01:21:31,30542397440.0,11164712960.0,144179200.0,5607260160.0,269.0,120252.0,0.0,5195.2,0.0,1411.8,7866.6,21831.9,0
2018-05-11 01:21:32,30542397440.0,11164712960.0,144179200.0,5607260160.0,282.0,120239.0,0.0,6521.9,3.0,766.6,262201.2,31315.4,0
2018-05-11 01:21:33,30542397440.0,11164712960.0,144179200.0,5607260160.0,294.0,120227.0,0.0,6515.5,0.0,777.7,6986.9,48608.8,0
2018-05-11 01:21:34,30542397440.0,11164712960.0,144179200.0,5607260160.0,301.0,120221.0,0.0,3256.8,0.0,753.7,6522.4,48471.5,0
2018-05-11 01:21:35,30542397440.0,11164712960.0,144179200.0,5607260160.0,316.0,120206.0,0.0,6947.1,1.0,1385.5,5480.0,45670.8,0
2018-05-11 01:21:36,30542397440.0,11164712960.0,144179200.0,5607260160.0,330.0,120192.0,0.0,9277.2,0.0,1194.2,6178.7,7550.8,0
2018-05-11 01:21:37,30542397440.0,11164712960.0,144179200.0,5607260160.0,282.0,120240.0,0.0,3512.9,3.0,1994.1,7085.3,48449.9,0
2018-05-11 01:21:38,30542397440.0,11164712960.0,144179200.0,5607260160.0,294.0,120227.0,0.0,6504.2,0.0,768.0,6514.3,48494.4,0
2018-05-11 01:21:39,30542397440.0,11164712960.0,144179200.0,5607260160.0,306.0,120215.0,0.0,6508.0,0.0,758.2,3271.3,45151.8,0
2018-05-11 01:21:40,30542397440.0,11164712960.0,144179200.0,5607260160.0,315.0,120207.0,0.0,3571.3,40.6,1268.7,6978.8,6786.7,0
2018-05-11 01:21:41,30542397440.0,11164712960.0,144179200.0,5607260160.0,269.0,120253.0,0.0,6753.2,97.0,1293.8,7224.1,51851.6,0
2018-05-11 01:21:42,30542397440.0,11164712960.0,144179200.0,5607260160.0,281.0,120240.0,0.0,6504.1,100.0,963.6,3396.2,83742.2,0
2018-05-11 01:21:43,30542397440.0,11164712960.0,144179200.0,5607260160.0,287.0,120234.0,0.0,3259.0,81.0,798.5,6564.2,48017.8,0
2018-05-11 01:21:44,30542397440.0,11164712960.0,144179200.0,5607260160.0,300.0,120221.0,0.0,6617.2,31.0,1878.9,7723.1,51853.1,0
2018-05-11 01:21:45,30542397440.0,11164712960.0,144179200.0,5488246784.0,309.0,120212.0,0.0,138554.3,1.0,1881.7,5650.5,84170.3,0
2018-05-11 01:21:46,30542397440.0,11164712960.0,144179200.0,5488246784.0,323.0,120199.0,0.0,135628.9,0.0,1372.8,7317.0,48967.0,0
2018-05-11 01:21:47,30542397440.0,11164712960.0,144179200.0,5488246784.0,281.0,120240.0,0.0,23326.8,0.0,1004.9,6773.8,9837.0,0
2018-05-11 01:21:48,30542397440.0,11164712960.0,144179200.0,5488246784.0,293.0,120229.0,0.0,6508.8,0.0,798.4,3273.8,42320.0,0
2018-05-11 01:21:49,30542397440.0,11164712960.0,144179200.0,5488246784.0,299.0,120223.0,0.0,3256.2,0.0,793.7,6523.3,90491.3,0
2018-05-11 01:21:50,30542397440.0,11164712960.0,144179200.0,5488246784.0,314.0,120208.0,0.0,6981.6,0.0,1279.7,6899.3,49263.3,0
2018-05-11 01:21:51,30542397440.0,11164712960.0,144179200.0,5488246784.0,273.0,120248.0,0.0,8866.5,1.0,1193.4,81169.9,4611.5,0
2018-05-11 01:21:52,30542397440.0,11164712960.0,144179200.0,5488246784.0,279.0,120242.0,0.0,3251.0,0.0,779.8,6515.9,90797.1,0
2018-05-11 01:21:53,30542397440.0,11164712960.0,144179200.0,5488246784.0,292.0,120229.0,0.0,6509.0,0.0,748.0,6518.7,51883.6,0
2018-05-11 01:21:54,30542397440.0,11164712960.0,144179200.0,5488246784.0,304.0,120217.0,0.0,6509.3,0.0,751.9,3269.8,84302.7,0
2018-05-11 01:21:55,30542397440.0,11164712960.0,144179200.0,5488246784.0,313.0,120209.0,0.0,3757.8,3.0,1330.8,7016.5,6757.1,0
2018-05-11 01:21:56,30542397440.0,11164712960.0,144179200.0,5488246784.0,327.0,120194.0,0.0,9401.4,1.0,1504.0,7980.1,52304.0,0
2018-05-11 01:21:57,30542397440.0,11164712960.0,144179200.0,5488246784.0,339.0,120182.0,0.0,6385.3,2.0,926.4,3376.2,42422.7,0
2018-05-11 01:21:58,30542397440.0,11164712960.0,144179200.0,5488246784.0,346.0,120176.0,0.0,3200.3,3.0,789.9,6784.5,6386.9,0
2018-05-11 01:21:59,30542397440.0,11164712960.0,144179200.0,5488246784.0,358.0,120163.0,0.0,6379.2,3.0,785.9,6534.6,9542.3,0
2018-05-11 01:22:00,30542397440.0,11164712960.0,144179200.0,5488246784.0,371.0,120151.0,0.0,6544.2,3.0,1721.2,3874.1,42640.9,0
2018-05-11 01:22:01,30542397440.0,11164712960.0,144179200.0,5488246784.0,265.0,120256.0,0.0,3637.5,4.0,1224.8,7285.1,90986.6,0
2018-05-11 01:22:02,30542397440.0,11164712960.0,144179200.0,5488246784.0,278.0,120243.0,0.0,6385.3,3.0,1143.2,6656.1,51938.9,0
2018-05-11 01:22:03,30542397440.0,11164712960.0,144179200.0,5488246784.0,291.0,120231.0,0.0,6431.9,0.0,781.4,3759.5,42333.6,0
2018-05-11 01:22:04,30542397440.0,11164712960.0,144179200.0,5488246784.0,297.0,120224.0,0.0,230047.3,19.0,1867.3,7676.1,49586.6,0
2018-05-11 01:22:05,30542397440.0,11164712960.0,144179200.0,5488246784.0,312.0,120209.0,0.0,43684.9,4.0,2281.8,9131.6,7085.7,0
2018-05-11 01:22:06,30542397440.0,11174674432.0,137363456.0,5488246784.0,273.0,120248.0,0.0,7095.2,1.0,1588.2,222959.5,4098.8,0
2018-05-11 01:22:07,30542397440.0,11174674432.0,137363456.0,5488246784.0,279.0,120242.0,0.0,3203.6,3.0,818.4,183723.4,48713.7,0
2018-05-11 01:22:08,30542397440.0,11174674432.0,137363456.0,5488246784.0,292.0,120229.0,0.0,6400.9,3.0,786.6,267408.6,9642.1,0
2018-05-11 01:22:09,30542397440.0,11174674432.0,137363456.0,5488246784.0,305.0,120216.0,0.0,6396.0,0.0,868.5,3263.4,84363.7,0
2018-05-11 01:22:10,30542397440.0,11174674432.0,137363456.0,5488246784.0,314.0,120207.0,0.0,3714.4,0.0,1321.5,6948.5,91348.7,0
2018-05-11 01:22:11,30542397440.0,11174674432.0,137363456.0,5488246784.0,269.0,120252.0,0.0,8438.2,1.0,1172.3,6959.7,10875.4,0
2018-05-11 01:22:12,30542397440.0,11174674432.0,137363456.0,5488246784.0,282.0,120239.0,0.0,6396.4,0.0,795.6,3276.0,42296.5,0
2018-05-11 01:22:13,30542397440.0,11174674432.0,137363456.0,5488246784.0,289.0,120233.0,0.0,3201.4,0.0,774.9,6516.6,90854.0,0
2018-05-11 01:22:14,30542397440.0,11174674432.0,137363456.0,5488246784.0,301.0,120220.0,0.0,6414.8,0.0,750.0,6517.8,51698.3,0
2018-05-11 01:22:15,30542397440.0,11174674432.0,137363456.0,5488246784.0,316.0,120205.0,0.0,6937.1,3.0,1433.0,3814.9,42204.1,0
2018-05-11 01:22:16,30542397440.0,11174674432.0,137363456.0,5343019008.0,325.0,120197.0,0.0,5708.7,1.0,1655.5,7978.5,49207.5,0
2018-05-11 01:22:17,30542397440.0,11174674432.0,137363456.0,5343019008.0,337.0,120184.0,0.0,6420.3,0.0,753.0,6515.4,51680.1,0
2018-05-11 01:22:18,30542397440.0,11174674432.0,137363456.0,5343019008.0,350.0,120171.0,0.0,6379.0,0.0,745.5,3269.7,41972.6,0
2018-05-11 01:22:19,30542397440.0,11174674432.0,137363456.0,5343019008.0,356.0,120165.0,0.0,3176.0,1.0,881.8,6530.2,48408.4,0
2018-05-11 01:22:20,30542397440.0,11174674432.0,137363456.0,5343019008.0,372.0,120149.0,0.0,6503.9,16.0,1494.3,7235.0,52125.9,0
2018-05-11 01:22:21,30542397440.0,11174674432.0,137363456.0,5343019008.0,279.0,120242.0,0.0,6716.8,3.0,1296.6,3764.6,84528.3,0
2018-05-11 01:22:22,30542397440.0,11174674432.0,137363456.0,5343019008.0,285.0,120236.0,0.0,104992.6,0.0,946.9,6534.6,48570.6,0
2018-05-11 01:22:23,30542397440.0,11174674432.0,137363456.0,5343019008.0,298.0,120223.0,0.0,36402.0,0.0,807.8,58802.6,9590.8,0
2018-05-11 01:22:24,30542397440.0,11174674432.0,137363456.0,5343019008.0,311.0,120210.0,0.0,6778.6,13.9,1702.0,215311.6,42703.6,0
2018-05-11 01:22:25,30542397440.0,11174674432.0,137363456.0,5343019008.0,320.0,120201.0,0.0,3493.2,1.0,2019.6,9242.3,7014.7,0
2018-05-11 01:22:26,30542397440.0,11174674432.0,137363456.0,5343019008.0,334.0,120187.0,0.0,6668.2,0.0,1469.4,7620.4,7146.7,0
2018-05-11 01:22:27,30542397440.0,11174674432.0,137363456.0,5343019008.0,347.0,120174.0,0.0,6345.5,1.0,768.5,81477.5,45304.9,0
2018-05-11 01:22:28,30542397440.0,11174674432.0,137363456.0,5343019008.0,353.0,120168.0,0.0,6365.7,0.0,786.7,6718.4,48764.2,0
